date,open,high,low,close
2013-10-04,45.75498153770791,46.28778032829043,45.50277161680982,46.100341261608875
2013-10-07,45.821178614483216,46.25696579833687,45.54627721038928,45.79004444742578
2013-10-08,45.85262675377335,46.07718056932026,44.856645852896094,44.99514825979896
2013-10-09,44.751880583869045,45.15483151410718,44.063570300743194,44.65856530301254
2013-10-10,44.740473917465515,45.40403511090468,44.49070332678471,45.226421985148114
2013-10-11,43.95487862135075,44.506672216637746,43.60739070459085,44.19988344513905
2013-10-14,43.38526025288907,44.04128557327103,43.114436158086505,43.89025370665686
2013-10-15,44.826170625128604,45.20215870278839,44.34418476333125,44.564247899355
2013-10-16,45.30185661345144,45.9241818017079,45.013299730879034,45.66118678030535
2013-10-17,48.27754337016524,49.036072834760915,47.97451022161302,48.80528073280131
2013-10-18,50.84868346082933,51.47899979333274,50.346433496072486,51.108582107994856
2013-10-21,48.286550647410145,48.72729705592253,47.834686711217785,48.31023585068258
2013-10-22,47.370968719202956,47.898899367592904,46.177942264597554,46.736473292145114
2013-10-23,46.314462089346,46.77503532407783,45.737870719872355,46.26700998612569
2013-10-24,45.6059750580332,46.12037574516498,45.09171773485438,45.68673478889516
2013-10-25,49.27283279824328,49.76578547922475,48.74018695762668,49.33997540477624
2013-10-28,48.918448194602426,49.32122900383306,48.44614592404498,48.89164183273157
2013-10-29,48.706637187443214,49.19709624907485,48.060239123339045,48.63281453104639
2013-10-30,47.80915145830665,48.18988447120257,47.12606266910445,47.53569745956255
2013-10-31,46.3418218938963,47.21669991656269,45.83556749147628,46.51379755664196
2013-11-01,47.81968681276016,48.27164885125582,47.31056157425526,47.77177532059142
2013-11-04,47.89125601553328,48.339892650874425,47.47694698130793,47.97915271067065
2013-11-05,47.97504782987888,48.497733112415,47.539134381354735,48.07298342159659
2013-11-06,48.301405093248825,48.734625221261076,47.65611473709353,48.1615325039033
2013-11-07,48.95122464026494,49.26551053715385,47.910908162085136,48.11976002330642
2013-11-08,46.4312266882294,47.241859042496245,46.13893671591401,47.05518112720176
2013-11-11,48.26968647031323,48.69284937657481,47.91091943346484,48.35344721494327
2013-11-12,46.7869916637569,47.321420015828,46.42959791695102,46.90327443482875
2013-11-13,46.492418796449876,47.33186976191035,46.23975738771809,47.212809643826034
2013-11-14,45.452902561754016,46.02986124014523,45.16145819144823,45.76231517582412
2013-11-15,47.91971511462634,48.36173101710678,47.59777448005276,48.072594704857686
2013-11-18,47.535354950292735,47.841269743315934,46.90748580927885,47.10583533581336
2013-11-19,45.67665803428789,46.08425446842302,45.223676156132285,45.54946004358184
2013-11-20,47.841182246998045,48.17029455123374,47.24105368222299,47.47559178166912
2013-11-21,46.56803830115771,47.14732084335301,46.27965773053568,46.88176496729354
2013-11-22,48.34283909815206,48.84011801592308,47.985042922941844,48.54691176063806
2013-11-25,48.7479855102273,49.121892138593246,48.21686427236752,48.59406349389419
2013-11-26,49.193054776678515,49.70800089564673,48.82928288635933,49.319831521781865
2013-11-27,48.58639381933674,49.04525940075186,48.214241471592075,48.740023501623824
2013-11-29,51.94311059854858,52.34245413296358,51.62597446455775,51.92238046530485
2013-12-02,49.916965040246396,50.330410485839614,49.41598730612624,49.70406098167725
2013-12-03,48.14690387025367,48.55141962698817,47.691664972735104,48.14610426590273
2013-12-04,47.09028539397493,47.73127870643527,46.6721932614942,47.30071533858122
2013-12-05,46.96856771560485,47.30709638865232,46.45143799280814,46.80626670567217
2013-12-06,48.41937301389011,48.849652559260264,47.9604683227275,48.42375714439197
2013-12-09,48.17124470492394,48.6470188930352,47.583188267043305,48.010462633113455
2013-12-10,49.476654519910376,50.04863702704186,49.047657575845086,49.52859955370615
2013-12-11,49.02360528504132,49.35278454828456,48.25555174565206,48.4635272256776
2013-12-12,48.54726760371867,48.97270641524063,48.138914901217106,48.48517164975496
2013-12-13,49.65228978686266,50.167367637540444,49.21239524955393,49.71626536524011
2013-12-16,49.963566061400805,50.546717891234465,49.67641612983477,50.10096304410768
2013-12-17,50.61751302608236,50.96530056231634,50.10965098847822,50.51061229032262
2013-12-18,47.140961059045836,47.848077852816644,46.44804513394205,47.69975642215235
2013-12-19,49.28144865142781,49.67925978427271,48.835881560865346,49.31968481440401
2013-12-20,51.36499561763655,51.994921630408264,51.07560586494634,51.63724998460911
2013-12-23,51.89853341266041,52.386720203796216,51.50794168464178,52.03655204126046
2013-12-24,51.5362957971249,51.87156115977811,51.24317054531921,51.62795616883393
2013-12-26,52.01378688905147,52.354115932626755,51.73845859930736,52.088987384629476
2013-12-27,53.19194702939205,53.415679734854464,52.677278980582514,52.933237049822175
2013-12-30,51.44707977829738,51.75064366356256,51.03681220460622,51.35840002347552
2013-12-31,50.58444204698744,50.978399386198824,50.360827563706266,50.79392795427562
2014-01-02,49.78398069630794,50.07954985295691,49.25955155125707,49.566360474416314
2014-01-03,49.04037832105747,49.39366248435313,48.58750088201626,48.886128418700416
2014-01-06,49.279480080799544,49.68005595360173,48.71431423660615,49.13751773446662
2014-01-07,49.458002776210954,49.980912938543334,49.06905121973779,49.57569348838416
2014-01-08,49.868001772329784,50.338644171766695,49.44668101029059,49.95600935867494
2014-01-09,49.87296075126562,50.29288150868182,49.267546382506865,49.73773315612439
2014-01-10,50.825608868630475,51.27409526471977,50.33460342019901,50.90563981826635
2014-01-13,51.661314832492714,52.13984035801883,50.78306528442795,51.07198216849473
2014-01-14,50.01472997214418,50.676355375414744,49.673882528146436,50.45655778998704
2014-01-15,45.812605490028275,46.312346312935055,45.395139367033764,45.92256973110508
2014-01-16,47.418208273069325,47.86559284060291,46.98804085313878,47.45097506977165
2014-01-17,50.02362557133647,50.42821524745432,49.40337731222633,49.78994670805451
2014-01-21,49.72002678444964,50.13495540577767,49.083305603461206,49.64214110354053
2014-01-22,50.99243368418497,51.495957231133744,50.50721239529817,51.04152201457156
2014-01-23,51.76036722260578,52.12532395430979,51.02727314030882,51.58885226158299
2014-01-24,51.0726468857858,51.395589680256435,50.0260217481616,50.23448035020648
2014-01-27,51.537757258277395,51.95299733242661,50.63066544369367,51.16583207053612
2014-01-28,50.81592778043787,51.569949954372,50.458789851886564,51.13249598491606
2014-01-29,50.19274581338358,50.82239455263151,49.58979892236954,50.07545256085162
2014-01-30,55.29983601883249,56.021121977500705,54.609506455959206,55.37434812032259
2014-01-31,53.01803802811639,53.96229450291111,52.50933030400938,53.33532567288291
2014-02-03,49.99844709518035,50.281056413918975,48.55068177924362,48.77722746774457
2014-02-04,50.11325691166731,50.665204336915586,49.53551843649608,50.20413557000518
2014-02-05,50.7632434238567,51.283533462681525,50.02739590150247,50.723618763157496
2014-02-06,49.08344587650595,49.947657662860884,48.78931230398366,49.598361289962774
2014-02-07,51.08651141774097,51.831121384383195,50.675068964776045,51.568231562767025
2014-02-10,51.82999692170215,52.29834179033353,51.355241092823064,51.92123768891641
2014-02-11,51.01062931090576,51.757270096304126,50.72001684975406,51.48466845433592
2014-02-12,52.578418913872795,53.04165956131648,52.118722827464936,52.53176040232306
2014-02-13,48.96617134535949,49.88733095492648,48.73536612420082,49.66789662864584
2014-02-14,51.65698382348201,52.24173511681525,51.31593688646437,51.93373355895404
2014-02-18,53.577467241436985,54.05378826547495,53.09180015015709,53.56671513989063
2014-02-19,52.071949525879575,52.71768815084457,51.5753746036242,51.939042743063624
2014-02-20,53.727662753812815,54.49776748105125,53.259680384818054,54.165609234658326
2014-02-21,53.177056058834154,53.58122309972047,52.60055055907403,52.92589148328112
2014-02-24,51.50782755055084,52.232881882268465,51.14426659270997,51.62011289418279
2014-02-25,52.26286892990692,52.680991333859794,51.73154217866822,52.145693125863886
2014-02-26,52.40371934110655,52.968336759437626,51.868997751288944,52.37623753497978
2014-02-27,51.380183273117666,52.05630618100919,51.0157281479455,51.70236893147891
2014-02-28,52.83088078590006,53.42145175094284,52.27301461608375,52.84081995489737
2014-03-03,51.59160152770339,52.118519371969,51.18207141488386,51.72755796905977
2014-03-04,52.54472374371692,53.05574437979027,52.263313290172285,52.80280734000275
2014-03-05,50.39077606295669,50.88969957122108,50.033341975765865,50.518238400019435
2014-03-06,52.05938768858309,52.45680397920909,51.562771195757506,51.94055209708896
2014-03-07,51.55441303679839,51.81340183626124,50.84881477750028,51.29656907266394
2014-03-10,51.94205586532494,52.318005977381624,51.48880629273992,52.00097425406728
2014-03-11,52.42085078915291,52.73341696145289,51.715751599813174,52.00775443361998
2014-03-12,52.10887272783172,52.65779085129473,51.78635790983511,52.43104485264576
2014-03-13,52.33807432699209,52.57422305737798,51.214622057503746,51.47649725473109
2014-03-14,52.11558968852312,52.65517529544071,51.70607388668081,52.030278181409365
2014-03-17,52.78032211567478,53.33790985613611,52.46804294682347,52.98596306572204
2014-03-18,52.424734370204135,53.04607384177827,52.19927959894817,52.79778006498678
2014-03-19,51.106096529409186,51.504468352885404,50.400371754475984,50.811673566973276
2014-03-20,49.40442936647425,50.139998826985824,49.07806032318273,49.82344690004836
2014-03-21,53.83850225154944,54.208256259165545,52.79535670864374,53.126685307551675
2014-03-24,54.53927297979995,54.820577309697505,53.341116145153826,53.89802101215174
2014-03-25,54.49118440404986,55.055437215975346,53.87317180069552,54.424503874041385
2014-03-26,53.85752819115863,54.2395488324123,52.86078970600946,53.02996148191986
2014-03-27,52.66516895972807,53.207243940785226,51.853008587294106,52.56409128413904
2014-03-28,53.08559293331786,53.72331942965924,52.62309046909072,53.0865517491721
2014-03-31,53.74319551429611,54.303486855860506,53.344322456783594,53.868547186509325
2014-04-01,53.384400214439275,54.13790705808685,53.062140247206756,53.834081192126945
2014-04-02,53.88814679377506,54.37690883119586,53.459532260288036,53.98401813947217
2014-04-03,54.83559081517693,55.5209801385732,54.04372362611808,54.77357205423005
2014-04-04,54.873247805815275,55.1570690724759,53.22194822132796,53.489252583720194
2014-04-07,52.18523726990477,52.68500453621277,51.21738188635783,51.69416489868811
2014-04-08,52.95668839173806,53.563249355946475,52.39902049995985,53.18171019244408
2014-04-09,52.63464766800635,53.41892685601993,52.17879661884132,53.214159992693396
2014-04-10,53.14524380804786,53.41680714141056,51.548663776536415,51.72474896943654
2014-04-11,50.174407384617496,50.90670696247179,49.6228812013542,50.02466888826301
2014-04-14,51.24801465246453,51.71004625760291,50.59650344982135,51.217175761151246
2014-04-15,51.18853377422438,51.72117971667849,50.30307103390011,51.38641568652339
2014-04-16,51.360760097928534,51.83456458489222,50.80521469899179,51.57507611758287
2014-04-17,53.20302169812638,53.87814165716423,52.667591582481826,53.26057064469614
2014-04-21,50.360386118814404,50.82803214804911,49.942941071900584,50.55406472787162
2014-04-22,51.51645611183425,52.15026070013572,51.15241127217211,51.72191161949237
2014-04-23,54.38319969109209,54.77352360231312,53.66130510018401,54.0859304750654
2014-04-24,55.26713056996155,55.62803621133853,54.11534078224115,54.82660459749657
2014-04-25,53.60365738067075,53.98685988547579,52.726489323429796,53.083669773090264
2014-04-28,51.23322630878609,51.817699105973084,50.186189557380516,51.074119191554495
2014-04-29,51.49053054402093,52.14085669193951,51.05926199691546,51.72886129520719
2014-04-30,52.093953952443435,52.79513202089431,51.68776653778437,52.423308307465476
2014-05-01,52.217898553875536,52.90226835965186,51.756554538694516,52.35744996830208
2014-05-02,53.49219999379336,54.00110007881625,52.98052863653358,53.39839304246997
2014-05-05,53.40356749936395,54.08498767045914,53.04701955598397,53.84491307068773
2014-05-06,52.842064289024,53.12794892717701,52.1231974330567,52.30457033979973
2014-05-07,52.93894097317489,53.45215889219116,52.148507093700644,52.9367694543014
2014-05-08,52.542508539953275,53.40057372594337,52.14293889977611,52.60627828836746
2014-05-09,51.55366223890535,51.97816622071487,51.058832195423946,51.69343322756242
2014-05-12,52.943121546272955,53.637552655355144,52.71512469892532,53.39484547815675
2014-05-13,52.114873112297495,52.52512671012977,51.726881261490085,52.098060425172356
2014-05-14,51.98701901445401,52.334965886662545,51.471813413288295,51.7432096856347
2014-05-15,50.521741433235604,50.74506923841103,49.640187603184096,50.118264620366666
2014-05-16,51.56636196516326,52.02206732289753,51.12787103287983,51.78406699833017
2014-05-19,52.559452361833706,53.28874700928401,52.31710040690555,52.9704108361596
2014-05-20,52.13496860656441,52.42568463412388,51.48909947833121,51.79045383563678
2014-05-21,52.08361151585354,52.72786441482659,51.792452147946086,52.450898315701004
2014-05-22,51.77347965446898,52.3464105820991,51.49525158226076,51.95263313481262
2014-05-23,54.085769870154365,54.59493009515053,53.80981608014602,54.369372391654124
2014-05-27,53.37120413270585,53.94820853106749,53.065564620912205,53.65177095678299
2014-05-28,54.00627615464745,54.41464424402163,53.60581618596291,53.98529430353469
2014-05-29,54.4805072159769,54.94318402368931,54.137606417081116,54.69339315196999
2014-05-30,56.939504866174644,57.35587562874362,56.48856953897742,56.972891985248694
2014-06-02,55.25906449979068,55.59639113091619,54.75039797768153,55.28319134484666
2014-06-03,53.62004684343367,54.137798141448776,53.33391106072513,53.8346538120925
2014-06-04,53.765784588737986,54.370544872080096,53.49335338294464,54.108185051622726
2014-06-05,55.486150764152114,56.10046007602925,55.08621638428711,55.77804885668921
2014-06-06,55.22618122557804,55.650453728918585,54.87921140531567,55.335208137989724
2014-06-09,54.4918075127525,55.02549590496589,54.07088254886803,54.544724810621766
2014-06-10,54.53895523345221,55.008551674653376,54.146692604719696,54.68216261323723
2014-06-11,53.22198627651334,53.70361383911279,52.85319781021622,53.29979334468163
2014-06-12,53.71092900902077,53.99738801973009,52.962324030271716,53.272655119832706
2014-06-13,52.43293725740012,52.82108790987286,51.985910819570506,52.46727813251691
2014-06-16,53.4883714378125,54.074067572970144,52.99008460873992,53.53163400298851
2014-06-17,52.508026742807374,53.11692238778355,52.205926225356784,52.81163847093545
2014-06-18,54.92558914131997,55.500179541837305,54.505564326265464,55.31923312145547
2014-06-19,55.43266539991758,55.80039239958817,54.87005396606136,55.33128179968275
2014-06-20,57.00762051821189,57.379933173622646,56.504772576753396,56.97217569306975
2014-06-23,52.74214461290387,53.10976885944434,52.33818876367056,52.73364692073329
2014-06-24,53.402575877917066,53.95346713793513,52.90872078350663,53.16957231827083
2014-06-25,54.079699041020326,54.897357131027796,53.76298900334255,54.60090611594934
2014-06-26,54.1132990064657,54.37039590904664,53.53320208781357,54.043096452634515
2014-06-27,54.02012728592483,54.48685087331989,53.65797385661256,54.169068285833546
2014-06-30,56.2194320849107,56.66743121638571,55.84270507930801,56.25495059580131
2014-07-01,55.5514010689398,56.23104540411158,55.25433342349065,55.8332884183336
2014-07-02,54.71144462907206,55.15446947054773,54.24757350792864,54.677666465648265
2014-07-03,52.572087107339755,52.9543657769094,52.26553029879116,52.68757882012411
2014-07-07,55.46915651313057,55.82741017030355,54.97689289218817,55.314736408398865
2014-07-08,54.59505086361699,54.91116062479269,53.76377524107205,54.257028604490614
2014-07-09,54.87205721639372,55.372681283173634,54.455662658476996,55.09791723526298
2014-07-10,53.53905250416208,54.278829613488114,53.226611047181564,53.95703076190695
2014-07-11,55.15566569474775,55.63324588187323,54.778677640384245,55.3129626893384
